Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
35725,684.673,235.1553949,193.9051263,1.212734286,0.565741088,36053,213.2756028,0.765727146,0.990902283,0.957669592,0.906956028,0.006582376,0.002747308,0.822569236,0.997557915,SEKER
35730,698.169,242.2163347,187.9909129,1.288447037,0.630575224,36142,213.2905271,0.786294316,0.98860052,0.921131761,0.880578625,0.006779075,0.002514333,0.775418715,0.999085947,SEKER
35734,700.162,249.4697994,182.9150412,1.363856125,0.679996702,36085,213.3024657,0.766495066,0.990272967,0.915997786,0.855023198,0.006981301,0.002301589,0.731064669,0.997067027,SEKER
35735,684.121,235.4891195,193.432329,1.217423792,0.570342979,36043,213.3054503,0.750230937,0.991454651,0.959484154,0.905797477,0.006589873,0.002736411,0.820469069,0.998858565,SEKER
35736,684.029,235.6615733,193.3776575,1.218659779,0.57154092,36088,213.3084348,0.752970923,0.990246065,0.959769124,0.905147292,0.006594515,0.002730484,0.81929162,0.998437744,SEKER
35738,684.449,237.8500276,191.8892822,1.239517001,0.59087126,36051,213.3144038,0.799168139,0.991317855,0.958645244,0.896844141,0.006655382,0.002655954,0.804329414,0.996979983,SEKER
35758,682.303,239.4353205,190.4997504,1.25687997,0.605794808,36049,213.3740838,0.745890697,0.991927654,0.965224912,0.891155421,0.006695993,0.002605005,0.794157984,0.998161263,SEKER
35762,690.56,236.8214407,192.7075785,1.228916073,0.581249747,36157,213.3860178,0.791159683,0.989075421,0.942386,0.901041803,0.006622153,0.002692519,0.81187633,0.997727872,SEKER
35764,674.477,222.1229203,205.0983639,1.083006788,0.383946726,36032,213.3919846,0.7745149,0.992562167,0.987919735,0.960693225,0.006210796,0.003263367,0.922931472,0.999541049,SEKER
35772,693.316,245.5102084,185.6779934,1.322236437,0.654231454,36140,213.4158499,0.746416275,0.989817377,0.93517016,0.869274851,0.006863195,0.002417322,0.755638767,0.999133111,SEKER
35777,685.863,221.3199452,206.1931217,1.073362406,0.363352382,36174,213.4307644,0.797170232,0.989025267,0.9557384,0.964353955,0.006186096,0.003300215,0.92997855,0.998204014,SEKER
35781,688.213,240.1784495,189.8509594,1.265089469,0.612516338,36108,213.4426952,0.775706202,0.990943835,0.949328664,0.888683792,0.006712458,0.00258256,0.789758882,0.999115645,SEKER
35789,685.127,233.6187674,195.2244366,1.196667648,0.549256353,36146,213.4665549,0.777075734,0.990123388,0.958114167,0.913738897,0.00652767,0.002806896,0.834918772,0.999120284,SEKER
35795,695.242,249.7361414,182.7040856,1.366888653,0.681746498,36189,213.4844479,0.791907259,0.989112714,0.930593962,0.854840019,0.006976844,0.002298149,0.730751458,0.998855876,SEKER
35795,684.955,227.565012,200.5136154,1.134910522,0.472880198,36124,213.4844479,0.76801768,0.990892481,0.958756122,0.938125093,0.006357452,0.003037427,0.880078689,0.998810565,SEKER
35804,683.756,236.5847337,192.9328021,1.226254588,0.578769272,36096,213.5112846,0.785347664,0.991910461,0.962363431,0.90247279,0.006607774,0.00270378,0.814457136,0.9987318,SEKER
35809,681.549,232.7871235,196.0478268,1.187399664,0.539202072,36094,213.5261924,0.765149573,0.992103951,0.968741461,0.917259465,0.006500799,0.002838673,0.841364926,0.999036431,SEKER
35822,691.654,235.4053042,194.2379233,1.211943065,0.564955654,36203,213.5649479,0.749539672,0.98947601,0.940983282,0.907222327,0.006571529,0.002746004,0.823052351,0.997492589,SEKER
35835,687.914,237.7041795,192.1767591,1.236903883,0.588537037,36190,213.6036963,0.790885014,0.99019066,0.951588044,0.898611445,0.006633296,0.002668068,0.80750253,0.998803015,SEKER
35838,689.511,235.5032281,193.9656753,1.214148986,0.567138918,36193,213.6126373,0.788931449,0.990191473,0.947264433,0.907047598,0.006571327,0.002743805,0.822735344,0.998923284,SEKER
35838,684.103,241.7568646,189.1084507,1.278403285,0.622995054,36131,213.6126373,0.783549784,0.99189062,0.96230034,0.883584578,0.006745825,0.002536339,0.780721707,0.998077195,SEKER
35842,679.664,232.1107485,196.7334531,1.179823487,0.530660587,36127,213.624558,0.77145932,0.992111163,0.975020092,0.920356163,0.006475943,0.0028662,0.847055467,0.999375935,SEKER
35845,683.888,229.295297,199.4579063,1.149592419,0.493274838,36169,213.633498,0.761363636,0.991042053,0.963093567,0.931695943,0.006396856,0.00297333,0.868057331,0.997912127,SEKER
35853,678.636,230.9721739,197.8947951,1.16714628,0.515664436,36172,213.6573364,0.791282278,0.991181024,0.9782764,0.925034963,0.006442199,0.002909689,0.855689683,0.99871503,SEKER
35864,681.39,231.3393316,197.8137403,1.169480599,0.518495342,36158,213.6901098,0.787008997,0.991869019,0.970682229,0.923708512,0.006450461,0.002896745,0.853237416,0.997844604,SEKER
35872,684.086,232.5520303,196.5917462,1.182918585,0.534186405,36214,213.7139419,0.769785408,0.990556139,0.963261161,0.918994092,0.006482829,0.0028523,0.84455014,0.999034057,SEKER
35901,686.097,236.8511834,193.2548659,1.225589753,0.57814546,36225,213.8003108,0.765594012,0.991055901,0.958396831,0.902677824,0.006597342,0.002701966,0.814827253,0.998643932,SEKER
35901,684.781,238.0264533,192.2740092,1.237954388,0.589478311,36216,213.8003108,0.778341463,0.991302187,0.962084031,0.898220798,0.006630079,0.00266214,0.806800602,0.998782345,SEKER
35915,685.086,238.6370697,191.8374385,1.243954629,0.594780918,36222,213.8419937,0.799390135,0.991524488,0.961602424,0.896097132,0.006644496,0.002642787,0.80299007,0.998883214,SEKER
35923,684.665,229.9818299,199.1153587,1.155018033,0.500412098,36239,213.8658088,0.771012191,0.991280113,0.962999824,0.929924807,0.006402077,0.002953194,0.864760147,0.998813564,SEKER
35932,688.727,242.4962302,188.7911616,1.28446813,0.627604469,36273,213.8925976,0.742780362,0.990599068,0.951912517,0.882045042,0.006748754,0.002519802,0.778003456,0.999320645,SEKER
35954,710.093,251.6607689,182.0148219,1.382638877,0.690581428,36380,213.9580674,0.794563536,0.988290269,0.896038386,0.85018443,0.006999521,0.0022558,0.722813565,0.999390135,SEKER
35955,683.377,242.604317,188.8736921,1.284479136,0.627612745,36232,213.9610428,0.743624744,0.992354824,0.967494358,0.881934194,0.006747443,0.002518046,0.777807923,0.999078049,SEKER
35955,693.613,253.6640629,180.8837375,1.402359694,0.701078793,36295,213.9610428,0.776582648,0.990632319,0.93914945,0.843481888,0.007055043,0.002202837,0.711461696,0.997725207,SEKER
35967,684.169,231.4932948,197.9525237,1.169438462,0.518444527,36223,213.9967446,0.78621549,0.992932667,0.96557785,0.92441876,0.006436269,0.002899272,0.854550045,0.999343689,SEKER
35969,704.8,222.2541533,206.814546,1.074654359,0.366211229,36555,214.0026943,0.81179471,0.983969361,0.909926759,0.962873769,0.006179047,0.003276263,0.927125895,0.996339885,SEKER
35972,685.989,233.4929687,196.2922116,1.189517235,0.541536583,36336,214.0116186,0.761570055,0.989982387,0.96059461,0.916565581,0.006490964,0.002825811,0.840092465,0.999304466,SEKER
35975,685.086,235.3637924,194.9026697,1.207596555,0.560593502,36307,214.0205425,0.767614049,0.990855758,0.963208888,0.909318041,0.006542426,0.002759191,0.826859299,0.998512441,SEKER
35977,702.354,247.1838982,185.50147,1.332517194,0.660916598,36371,214.0264916,0.757091751,0.989167194,0.916479363,0.865859359,0.006870609,0.002382124,0.749712429,0.999004702,SEKER
35978,687.586,243.5302452,188.4149583,1.292520761,0.633574163,36297,214.0294661,0.746927421,0.991211395,0.956297082,0.878861949,0.006768866,0.002491026,0.772398326,0.998340872,SEKER
35996,686.723,235.3434819,194.8065986,1.208087835,0.561090618,36312,214.0829994,0.779134199,0.991297643,0.95918178,0.909661902,0.006538045,0.002761517,0.827484777,0.999674292,SEKER
36000,691.429,221.6979749,207.2346239,1.069792155,0.355277139,36450,214.0948939,0.779406352,0.987654321,0.946274601,0.965705231,0.006158277,0.003303827,0.932586592,0.99767382,SEKER
36006,693.059,229.3833925,199.9267542,1.147337151,0.490247284,36489,214.1127344,0.772329472,0.986763134,0.941985735,0.93342736,0.006370699,0.002983245,0.871286636,0.999659526,SEKER
36013,692.489,251.219347,182.6927204,1.375092267,0.68640029,36327,214.1335465,0.776677881,0.991356291,0.943720538,0.852376813,0.006975796,0.002271434,0.726546232,0.999068105,SEKER
36022,683.433,240.3551824,191.0743088,1.257914703,0.606653382,36323,214.1603018,0.792423776,0.99171324,0.969138386,0.891015953,0.006672455,0.002594223,0.793909428,0.998670342,SEKER
36029,688.635,238.6605052,192.5751142,1.239311249,0.590688337,36371,214.1811092,0.774950529,0.990596904,0.954737296,0.897430051,0.006624122,0.002650395,0.805380696,0.998117356,SEKER
36032,741.973,238.7682282,192.4767408,1.240504319,0.591746982,36713,214.1900261,0.771744951,0.981450712,0.822473718,0.89706251,0.006626561,0.002647029,0.804721147,0.998260058,SEKER
36036,681.481,236.1718703,194.5500554,1.213938849,0.566931813,36286,214.2019146,0.780658998,0.99311029,0.975077058,0.906974714,0.006553776,0.002735597,0.822603132,0.9985899,SEKER
36044,691.115,233.5802244,196.6680712,1.187687575,0.539520807,36384,214.2256898,0.789538246,0.990655233,0.948292263,0.917139669,0.006480419,0.002828295,0.841145173,0.99901767,SEKER
36059,692.057,237.0532471,193.8591292,1.222811885,0.575520609,36417,214.270261,0.791670326,0.990169426,0.946106031,0.90389085,0.006574038,0.002706923,0.817018669,0.999060138,SEKER
36075,702.685,238.1659954,193.0809557,1.233503297,0.585463053,36522,214.3177934,0.755813953,0.987760802,0.918110254,0.899867309,0.006601968,0.002670343,0.809761174,0.998843078,SEKER
36076,693.745,243.5262185,189.1972144,1.287155412,0.629615417,36427,214.3207638,0.759127159,0.99036429,0.941951431,0.880072647,0.006750366,0.002497935,0.774527865,0.996937733,SEKER
36082,683.764,234.1534913,196.3316509,1.192642604,0.544941364,36409,214.3385855,0.786083092,0.991018704,0.969813004,0.915376424,0.006489482,0.002810533,0.837913997,0.999331932,SEKER
36085,689.809,237.3103987,193.835087,1.224290207,0.576921209,36414,214.3474958,0.75592844,0.990965013,0.952969192,0.903236845,0.006576428,0.002700079,0.815836799,0.998821003,SEKER
36092,690.636,236.3009663,194.6810895,1.213784898,0.566779968,36433,214.3682851,0.769667114,0.990640354,0.950872719,0.907183277,0.006547184,0.00273536,0.822981499,0.998922515,SEKER
36100,681.59,236.7518485,194.3442126,1.218208895,0.571104629,36350,214.3920417,0.769952651,0.993122421,0.976496399,0.905555936,0.006558223,0.002720364,0.820031553,0.998969732,SEKER
36104,698.492,247.9682578,185.621902,1.335878229,0.66305439,36456,214.4039191,0.755946399,0.990344525,0.929912984,0.8646426,0.006868166,0.00236792,0.747606826,0.998711682,SEKER
36105,712.899,247.771299,185.7046774,1.334222178,0.662003937,36668,214.4068883,0.742778966,0.984646013,0.892732205,0.865341907,0.00686252,0.002373637,0.748816616,0.999087735,SEKER
36109,690.918,236.9183865,194.403861,1.218691776,0.57157185,36461,214.4187649,0.771559829,0.990345849,0.950544188,0.905032184,0.0065612,0.002715308,0.819083255,0.998210026,SEKER
36109,708.201,234.7734095,196.3627615,1.195610653,0.548130717,36550,214.4187649,0.768865514,0.987934337,0.904715965,0.913300894,0.006501798,0.002790415,0.834118524,0.997280993,SEKER
36112,723.077,225.328776,204.6663388,1.100956695,0.418317348,36709,214.4276718,0.792242552,0.983736958,0.86794521,0.95162134,0.00623972,0.003156469,0.905583176,0.99700786,SEKER
36115,688.089,228.014068,201.8461467,1.129642907,0.465143113,36464,214.4365784,0.784154073,0.990428916,0.958535613,0.940453281,0.006313556,0.003046511,0.884452374,0.999115351,SEKER
36120,683.177,229.6596022,200.469555,1.145608381,0.487901589,36437,214.4514219,0.763539509,0.991300052,0.972503408,0.933779471,0.006358239,0.002981906,0.871944101,0.998906469,SEKER
36120,682.617,225.7379549,203.9796059,1.106669237,0.428351147,36472,214.4514219,0.760821485,0.990348761,0.974099692,0.950001616,0.006249667,0.003140031,0.90250307,0.998772384,SEKER
36128,690.354,241.8972262,190.4901446,1.269867409,0.616335363,36465,214.4751694,0.776729086,0.990758261,0.952598938,0.886637572,0.006695561,0.002552415,0.786126184,0.99827602,SEKER
36136,711.044,234.6393277,196.2778303,1.195444882,0.547953699,36663,214.4989142,0.775583791,0.985625835,0.898166783,0.914164374,0.006493229,0.002797291,0.835696503,0.999029108,SEKER
36137,703.387,240.4936544,191.5025775,1.255824634,0.604915692,36540,214.5018821,0.781239191,0.988970991,0.917853324,0.891923251,0.006655053,0.002598012,0.795527086,0.999042512,SEKER
36140,693.003,236.5060994,194.8376485,1.21386242,0.566856441,36473,214.5107856,0.764382403,0.990869959,0.945644243,0.906998958,0.006544164,0.002731877,0.822647109,0.99858041,SEKER
36144,690.759,222.6202324,206.9200348,1.075875676,0.368884043,36563,214.5226564,0.783287101,0.988540328,0.951903609,0.963626055,0.006159258,0.003275988,0.928575174,0.999031444,SEKER
36147,710.044,241.696022,190.8682385,1.266297755,0.613488463,36675,214.531559,0.786146151,0.985603272,0.900972633,0.887608978,0.006686475,0.00256014,0.787849698,0.997652304,SEKER
36152,694.2,248.9354742,185.0490033,1.345240827,0.668890084,36582,214.546396,0.761575732,0.988245585,0.942698842,0.861855453,0.006885801,0.002343538,0.742794822,0.999237921,SEKER
36154,679.696,234.9680946,196.1359724,1.197985723,0.550652643,36386,214.5523304,0.784285652,0.993623921,0.983414912,0.913112611,0.00649909,0.002786953,0.833774641,0.998850116,SEKER
36154,691.479,232.0572892,198.6801502,1.167994331,0.516696654,36497,214.5523304,0.779181034,0.990601967,0.950185125,0.924566219,0.006418579,0.002893148,0.854822694,0.99842806,SEKER
36156,687.239,238.8677906,193.0761368,1.237168894,0.58877486,36461,214.5582648,0.762736536,0.991634898,0.961999059,0.898230206,0.006606588,0.002652819,0.806817503,0.998169518,SEKER
36156,683.782,238.9798107,192.8749179,1.239040375,0.590447292,36404,214.5582648,0.780401468,0.993187562,0.971750815,0.897809167,0.006609686,0.00264909,0.8060613,0.998742496,SEKER
36166,684.301,238.5692529,193.2829526,1.234300541,0.586187457,36460,214.5879339,0.787347063,0.991936369,0.970545706,0.899478584,0.006596506,0.002663527,0.809061724,0.998625323,SEKER
36166,693.373,226.8299222,203.3922504,1.115233849,0.442693642,36553,214.5879339,0.775428816,0.989412634,0.94531487,0.946030099,0.006271911,0.003098842,0.894972949,0.998104127,SEKER
36169,685.632,238.4565742,193.3137853,1.233520795,0.585478977,36452,214.5968338,0.79151348,0.992236366,0.966861368,0.899940941,0.006592844,0.002667526,0.809893698,0.999020718,SEKER
36186,685.681,236.9992929,194.9151565,1.215910025,0.568867373,36484,214.6472599,0.796434467,0.991832036,0.967177561,0.905687343,0.006549475,0.002718313,0.820269563,0.997373985,SEKER
36210,690.479,236.3201945,195.2178042,1.210546321,0.56356268,36567,214.7184294,0.761338071,0.990237099,0.954415403,0.908591116,0.006526379,0.002743633,0.825537817,0.999351767,SEKER
36236,714.592,234.8935135,196.5813989,1.194891861,0.547362212,36704,214.7955031,0.776097665,0.987249346,0.891730899,0.91443778,0.006482325,0.002795936,0.836196454,0.999164337,SEKER
36244,701.396,237.5323078,194.5318786,1.221045669,0.573836068,36667,214.8192125,0.745485211,0.988463741,0.925804774,0.904378922,0.0065537,0.002704382,0.817901235,0.99869476,SEKER
36246,684.492,238.5663802,193.5712269,1.232447529,0.584500192,36557,214.8251394,0.78746008,0.991492737,0.972149813,0.900483711,0.006581868,0.002669515,0.810870915,0.999355855,SEKER
36253,698.598,230.5248972,200.5306111,1.149574601,0.49325106,36730,214.8458825,0.788142963,0.987013341,0.933467365,0.931985591,0.006358781,0.00295931,0.868597141,0.998517212,SEKER
36253,681.763,237.3120276,194.7811246,1.218352282,0.571243464,36493,214.8458825,0.782157497,0.993423396,0.980137395,0.905330777,0.006545997,0.002712593,0.819623817,0.998590547,SEKER
36257,690.403,221.7925064,208.3149927,1.064697761,0.343278441,36639,214.8577347,0.788744344,0.989573951,0.955864628,0.968733066,0.006117233,0.00332316,0.938443753,0.999158963,SEKER
36261,701.08,232.458816,198.9296296,1.168547976,0.517368211,36685,214.8695863,0.766633544,0.988442143,0.927074178,0.924333996,0.006410712,0.0028867,0.854393337,0.998399604,SEKER
36265,684.137,240.9473325,191.8950253,1.255620525,0.604745261,36514,214.8814373,0.749834588,0.993180698,0.973669101,0.891819117,0.006644074,0.002592515,0.795341337,0.998646908,SEKER
36272,724.509,242.8715934,190.5793454,1.274385705,0.619886114,36736,214.9021749,0.780647383,0.987369338,0.868347978,0.884838658,0.006695842,0.00253187,0.782939452,0.997766845,SEKER
36278,689.943,246.5483426,187.7492127,1.313179102,0.648152282,36580,214.9199484,0.746153846,0.991744122,0.957694019,0.871715243,0.006796084,0.002420678,0.759887465,0.997868339,SEKER
36299,693.838,243.7414222,189.8014847,1.284191336,0.627396254,36649,214.982144,0.738339808,0.990449944,0.947519948,0.882009065,0.006714825,0.002506725,0.777939991,0.999023797,SEKER
36301,713.642,231.5127816,200.1100531,1.156927291,0.502876019,36793,214.9880664,0.767982567,0.986627891,0.895710468,0.928622882,0.006377587,0.002925457,0.862340457,0.997665208,SEKER
36311,689.155,240.1511717,192.6197446,1.246763005,0.59722056,36606,215.0176763,0.783138507,0.991941212,0.960758534,0.895343024,0.006613731,0.002621707,0.80163913,0.999454012,SEKER
36325,690.58,246.1701717,188.3103217,1.307257984,0.644077851,36623,215.0591232,0.738868661,0.991863037,0.957166508,0.873619747,0.00677688,0.002435002,0.763211463,0.997714279,SEKER
36331,692.777,235.0484903,196.9907507,1.193195566,0.545538777,36684,215.0768837,0.783840345,0.990377276,0.95126232,0.915031973,0.00646964,0.002797725,0.837283511,0.999042972,SEKER
36336,685.99,238.1356702,194.477831,1.224487485,0.577107476,36612,215.091683,0.764003364,0.992461488,0.97031202,0.903231687,0.006553712,0.002690691,0.81582748,0.998970539,SEKER
36340,683.845,235.8061234,196.7621482,1.198432349,0.551123927,36609,215.1035217,0.803271441,0.99265208,0.976516161,0.912204987,0.006488886,0.002771531,0.832117938,0.997237055,SEKER
36343,697.705,243.4098446,190.9631883,1.274642756,0.620086378,36737,215.1124003,0.786270607,0.989275118,0.938181722,0.883745687,0.006697572,0.002520034,0.781006439,0.9955042,SEKER
36345,682.374,230.7864931,200.7416487,1.149669212,0.493377288,36613,215.1183192,0.784142395,0.992680196,0.980865807,0.932109658,0.006349883,0.002956743,0.868828415,0.998865279,SEKER
36349,686.851,226.5198481,204.8168758,1.105962813,0.427131464,36645,215.1301564,0.740878888,0.9919225,0.968227162,0.949718792,0.006231804,0.00312733,0.901965783,0.997540615,SEKER
